road_id,length_km,slope_deg,elevation_m,rainfall_24h_mm,rainfall_7d_accum_mm,temp_c,soil_saturation,river_proximity_km,hist_disruptions,satellite_water_proxy,landslide_risk,flood_risk,overall_risk,is_disrupted
RD-TEZ-ITA-11,155.0,3.6232377216757308,303.224772509462,10.41,39.27,20.6,0.181,1.09,1,0.174,0.4142,0.6888,0.6503,1
RD-SELA-TWG-06,78.0,26.449359032325475,3164.6968068008405,11.51,40.51,5.1,0.185,1.54,6,0.152,0.8326,0.401,0.8198,1
RD-GHY-SHL-07,98.0,16.214826132421347,1596.5772542926627,14.23,59.23,20.8,0.247,2.98,2,0.124,0.546,0.3815,0.5133,0
RD-GHY-NAG-10,345.0,20.436114216125056,1528.423760587468,33.47,156.55,17.7,0.572,0.98,8,0.291,0.8698,0.6533,0.8766,1
RD-BMD-DRG-04,42.0,14.257068957776063,2083.9862169084363,3.82,14.47,6.1,0.098,0.91,5,0.16,0.6126,0.4888,0.6037,0
RD-SELA-TWG-06,78.0,15.571903153860749,3163.573556188926,2.94,7.8,16.7,0.076,1.94,8,0.096,0.7629,0.3334,0.7486,1
RD-SHL-SIL-08,215.0,25.591636105311633,1346.7751789413524,63.78,200.82,12.7,0.719,0.63,6,0.474,0.9737,0.856,1.0,1
RD-BHK-BMD-03,96.0,24.240665259408065,2453.805120823429,77.06,322.61,28.8,1.0,0.43,7,0.576,0.9335,0.9683,1.0,1
RD-GHY-GTK-12,540.0,19.761767717335353,1697.9482221640149,17.01,76.67,26.2,0.556,0.05,10,0.443,0.876,0.9885,1.0,1
RD-GHY-ITA-09,320.0,5.690440462583526,378.9792110881869,148.83,669.73,30.1,1.0,0.8,3,0.848,0.9041,0.9668,0.9809,1
RD-GHY-GTK-12,540.0,27.500652104448935,1615.0693373094318,41.82,193.76,9.9,0.946,0.05,9,0.559,0.9266,1.0,1.0,1
RD-SELA-TWG-06,78.0,22.66573148403901,3208.3762987581126,105.72,500.7,19.4,1.0,2.02,7,0.573,0.9995,0.8031,1.0,1
RD-GHY-ITA-09,320.0,10.941815723571473,328.98804625675115,37.12,95.88,16.4,0.37,1.34,3,0.282,0.6837,0.7363,0.7293,1
RD-BMD-DRG-04,42.0,19.651389763468337,2023.8897347537072,197.48,939.04,32.3,1.0,1.13,5,1.0,0.98,0.9514,1.0,1
RD-GHY-GTK-12,540.0,23.844617984470048,1615.3281728613995,8.59,26.96,13.1,0.14,0.78,8,0.196,0.8438,0.6532,0.8599,1
RD-SELA-TWG-06,78.0,26.566592647556377,3255.4388330153615,9.28,42.2,25.2,0.191,2.05,6,0.122,0.7522,0.392,0.7456,1
RD-BHK-BMD-03,96.0,28.965106367544458,2481.678637204086,6.88,24.44,16.7,0.381,0.5,6,0.233,0.9063,0.673,0.9199,1
RD-TEZ-ITA-11,155.0,4.72425496281148,361.89168387622215,53.99,154.96,19.8,0.567,1.77,1,0.34,0.6127,0.7508,0.7291,1
RD-BHK-BMD-03,96.0,28.922921742656474,2463.744650445549,0.05,0.16,6.7,0.301,0.28,6,0.255,0.8399,0.799,0.8725,1
RD-GHY-GTK-12,540.0,17.800039893243678,1643.1449738804888,21.57,77.35,24.8,0.558,0.26,7,0.363,0.8992,0.9643,1.0,1
RD-GHY-GTK-12,540.0,22.28591130828378,1675.0799123861282,167.32,698.49,23.5,1.0,0.28,7,1.0,0.9347,1.0,1.0,1
RD-SELA-TWG-06,78.0,23.364205419459292,3265.8777435282936,47.8,125.21,5.4,0.467,2.02,7,0.302,0.8515,0.5124,0.8512,1
RD-GHY-NAG-10,345.0,22.25803869668254,1477.1284581245802,56.58,215.75,11.2,0.769,0.64,7,0.44,0.9393,0.8171,0.9655,1
RD-TEZ-ITA-11,155.0,1.2228816634151833,392.1067131354397,4.54,18.51,10.4,0.112,1.54,3,0.119,0.3371,0.6558,0.6126,0
RD-TEZ-ITA-11,155.0,6.124767202675302,263.25382739131317,35.34,149.32,23.6,0.548,1.56,1,0.262,0.5847,0.7332,0.7096,1
RD-GHY-ITA-09,320.0,7.7471566169759445,419.8959457295883,49.86,193.57,11.6,0.695,1.33,4,0.342,0.7259,0.724,0.7239,1
RD-GHY-SHL-07,98.0,11.02215280230747,1446.9972524846735,14.0,52.6,12.5,0.225,2.83,4,0.125,0.5283,0.3377,0.4939,0
RD-GHY-ITA-09,320.0,9.538440831857205,311.1728355234911,73.75,233.26,6.0,0.828,1.25,2,0.459,0.8192,0.8482,0.8532,1
RD-GHY-SHL-07,98.0,13.690179317136907,1600.9592426930824,187.7,836.0,25.7,1.0,3.02,3,0.933,0.9443,0.9742,0.984,1
RD-TEZ-ITA-11,155.0,8.65657561290292,273.26091466564,77.05,309.96,22.2,1.0,1.78,2,0.447,0.8228,0.8508,0.8502,1
RD-DRG-SELA-05,62.0,25.551396946587936,4256.084630606757,0.67,2.18,18.2,0.057,2.45,9,0.071,0.7951,0.2956,0.7831,1
RD-BHK-BMD-03,96.0,28.52037662718167,2497.9017634314414,5.55,24.85,18.0,0.383,0.41,7,0.246,0.8235,0.7173,0.8465,1
RD-TEZ-ITA-11,155.0,6.0953091380929045,299.79986697033735,58.66,279.2,4.9,0.981,1.17,3,0.393,0.7624,0.871,0.8619,1
RD-GHY-TEZ-01,178.0,5.229345839118281,133.40473480915603,21.14,94.32,6.8,0.364,0.62,0,0.277,0.4132,0.844,0.7817,1
RD-DRG-SELA-05,62.0,30.481701820006744,4165.239944222947,154.75,764.41,25.1,1.0,2.24,8,0.795,0.975,0.9143,1.0,1
RD-GHY-ITA-09,320.0,3.570192896289166,331.7678972941434,159.04,712.08,28.5,1.0,1.0,3,0.875,0.9033,0.938,0.9524,1
RD-SHL-SIL-08,215.0,24.622280208294846,1400.2105260437893,106.62,494.64,19.0,1.0,0.61,6,0.678,0.9903,0.9244,1.0,1
RD-TEZ-ITA-11,155.0,6.454301280482155,390.05346778135856,26.9,107.89,26.7,0.41,1.66,2,0.218,0.4679,0.5933,0.5679,0
RD-BMD-DRG-04,42.0,13.307232985729414,2079.97843991748,15.1,41.2,8.8,0.187,0.99,5,0.205,0.6096,0.5037,0.6022,0
RD-GHY-ITA-09,320.0,5.238909015996175,360.65452874344857,54.19,142.26,9.9,0.524,0.95,2,0.391,0.6618,0.8295,0.8155,1
RD-GHY-ITA-09,320.0,12.826889944509922,306.9675434042635,34.91,116.2,20.6,0.437,0.88,3,0.308,0.7178,0.8046,0.7986,1
RD-GHY-GTK-12,540.0,24.51094717680455,1569.9959264492677,4.49,21.3,6.4,0.371,0.12,9,0.343,0.8744,0.9526,0.9947,1
RD-TEZ-ITA-11,155.0,8.818089192214718,337.16851748977376,177.3,794.33,5.8,1.0,1.65,2,0.92,0.9494,1.0,1.0,1
RD-GHY-SHL-07,98.0,12.518161625897683,1537.0351815637002,15.64,56.46,28.8,0.238,2.96,3,0.131,0.5749,0.3685,0.5385,0
RD-TEZ-ITA-11,155.0,6.7751718330014015,303.75107029156663,35.44,166.62,5.0,0.605,1.74,2,0.255,0.5814,0.7382,0.7138,1
RD-GHY-ITA-09,320.0,7.381124469360623,292.7545871180512,174.51,443.42,28.7,1.0,1.0,4,0.948,0.9669,0.9465,0.9871,1
RD-GHY-GTK-12,540.0,24.814467194652384,1678.0180975333367,14.93,64.71,13.3,0.516,0.19,9,0.359,0.9023,0.9824,1.0,1
RD-GHY-NAG-10,345.0,20.804244388624042,1511.2316157928037,18.89,94.2,8.4,0.364,1.05,7,0.218,0.8508,0.5748,0.8486,1
RD-SHL-SIL-08,215.0,25.196244334715054,1315.354614377763,43.29,124.21,26.7,0.464,0.57,8,0.389,0.936,0.9216,0.99,1
RD-TEZ-ITA-11,155.0,5.314096750611333,231.3718828973307,8.71,38.17,13.1,0.177,1.6,1,0.136,0.3999,0.6124,0.5792,0
RD-TEZ-ITA-11,155.0,5.5246900676183,364.8549085698198,49.74,180.02,25.2,0.65,1.41,3,0.337,0.7182,0.7725,0.7618,1
RD-GHY-NAG-10,345.0,14.896861853511204,1458.3858286678196,32.08,82.07,33.2,0.324,1.49,8,0.25,0.806,0.5218,0.8002,1
RD-GHY-NAG-10,345.0,20.31144131006251,1469.0511215796453,248.24,902.97,4.0,1.0,0.81,6,1.0,1.0,1.0,1.0,1
RD-GHY-GTK-12,540.0,18.540805930683423,1680.1267682793432,109.4,336.8,18.6,1.0,0.16,9,0.812,1.0,1.0,1.0,1
RD-DRG-SELA-05,62.0,35.13780337493109,4118.0336350560965,2.48,9.03,23.9,0.08,2.27,7,0.084,0.8726,0.3226,0.8559,1
RD-TEZ-ITA-11,155.0,5.299510946319702,361.20816584247416,135.53,590.65,4.4,1.0,1.41,2,0.737,0.8601,0.9558,0.9577,1
RD-BHK-BMD-03,96.0,25.868668346680767,2398.6969084553803,52.77,197.87,10.4,0.96,0.48,6,0.45,0.9518,0.8651,0.9906,1
RD-TEZ-BHK-02,54.0,15.304507212753988,231.85829802244476,27.07,135.23,20.4,0.751,0.14,4,0.44,0.7853,0.9383,0.943,1
RD-GHY-SHL-07,98.0,8.8309066402063,1502.3338271631726,27.76,138.21,10.6,0.511,2.94,4,0.188,0.6568,0.3925,0.615,0
RD-DRG-SELA-05,62.0,32.997116033890165,4186.046787716044,107.66,378.33,17.1,1.0,2.59,7,0.567,0.9902,0.8418,1.0,1
RD-GHY-NAG-10,345.0,17.1268247091378,1443.244029029438,30.64,90.01,14.2,0.35,0.73,7,0.306,0.8519,0.7281,0.8692,1
RD-GHY-TEZ-01,178.0,2.752295973866768,86.60186293367695,63.12,297.22,16.5,1.0,0.66,3,0.467,0.7598,0.9617,0.939,1
RD-GHY-GTK-12,540.0,16.123560949114957,1681.6857950362598,217.21,824.07,32.1,1.0,0.42,8,1.0,0.9612,0.9716,1.0,1
RD-GHY-TEZ-01,178.0,7.795447057151698,80.35545848985016,224.61,1035.21,14.7,1.0,0.75,4,1.0,0.9405,0.9959,0.9991,1
RD-SELA-TWG-06,78.0,19.870465192599283,3256.9620909181644,16.07,56.68,27.4,0.239,1.74,6,0.164,0.8531,0.4407,0.8435,1
RD-TEZ-ITA-11,155.0,2.317427272084826,322.19022783036075,9.13,34.51,31.3,0.165,1.75,1,0.131,0.4168,0.5717,0.5437,0
RD-TEZ-ITA-11,155.0,4.148682207386484,367.152032078052,21.19,72.65,30.7,0.292,1.56,2,0.196,0.5064,0.6334,0.6085,0
RD-GHY-NAG-10,345.0,13.327383285551154,1455.341210950372,7.55,20.6,13.9,0.119,0.82,7,0.187,0.7099,0.595,0.7188,1
RD-TEZ-BHK-02,54.0,19.37640713075657,237.2287969008789,27.87,87.01,19.6,0.59,0.12,4,0.451,0.7681,0.9548,0.9566,1
RD-SELA-TWG-06,78.0,22.489868022748972,3094.4659576205795,2.56,8.63,33.4,0.079,2.06,10,0.09,0.8475,0.3661,0.8289,1
RD-BHK-BMD-03,96.0,27.299338226855927,2469.41910884526,34.25,169.31,7.0,0.864,0.39,7,0.385,0.9292,0.8393,0.9648,1
RD-GHY-ITA-09,320.0,10.10060991790013,376.24333052643334,64.1,303.21,25.7,1.0,1.03,5,0.43,0.8319,0.8483,0.8549,1
RD-GHY-ITA-09,320.0,14.601175564648877,394.0235552714197,100.24,350.52,10.9,1.0,1.01,3,0.6,0.8704,0.9212,0.9313,1
RD-TEZ-BHK-02,54.0,15.319976499111158,267.2204865428807,0.19,0.6,22.2,0.302,0.17,4,0.299,0.656,0.8911,0.8801,1
RD-BMD-DRG-04,42.0,15.231402159006407,1995.4019852486788,11.84,48.76,14.8,0.213,1.47,4,0.157,0.6623,0.4241,0.643,0
RD-SELA-TWG-06,78.0,22.554788956209308,3231.2560228169964,55.59,186.19,15.6,0.671,1.8,8,0.346,0.8958,0.6129,0.9058,1
RD-BMD-DRG-04,42.0,14.057837028740249,2074.6166075395145,9.54,41.95,30.2,0.19,1.15,4,0.166,0.6262,0.4499,0.6126,0
RD-GHY-NAG-10,345.0,16.28854594307677,1476.033347801756,27.04,133.43,16.0,0.495,0.81,7,0.279,0.8333,0.672,0.8443,1
RD-GHY-ITA-09,320.0,8.887008274041351,248.47116940870623,27.51,93.35,24.7,0.361,1.03,2,0.259,0.5897,0.7774,0.7575,1
RD-TEZ-ITA-11,155.0,7.77396048172153,272.59380267837287,122.11,331.58,9.6,1.0,1.77,2,0.658,0.8649,0.9858,0.9878,1
RD-TEZ-ITA-11,155.0,7.24918877623169,320.0493829579506,35.09,140.35,26.2,0.518,1.5,1,0.264,0.532,0.7346,0.7051,1
RD-BMD-DRG-04,42.0,16.58361117429832,2107.235978733923,63.88,236.46,23.3,0.838,1.06,7,0.426,0.9146,0.7139,0.9133,1
RD-GHY-NAG-10,345.0,15.630853253692532,1462.5112062484095,25.2,110.29,17.4,0.418,1.32,8,0.227,0.8709,0.5957,0.8701,1
RD-BMD-DRG-04,42.0,14.1564119824794,2153.05658784744,20.74,68.61,4.4,0.279,0.92,6,0.237,0.6829,0.6164,0.6816,1
RD-TEZ-ITA-11,155.0,2.8000639647270864,335.5814411862365,44.64,144.73,6.9,0.532,1.64,2,0.302,0.5945,0.783,0.7574,1
RD-GHY-SHL-07,98.0,13.11980683160333,1586.7499499383225,65.91,325.35,32.7,1.0,2.91,3,0.366,0.8382,0.6616,0.8136,1
RD-TEZ-BHK-02,54.0,11.751652300588077,245.07779928051224,41.6,104.63,16.1,0.649,0.15,5,0.504,0.7978,0.9757,0.9811,1
RD-GHY-ITA-09,320.0,9.989098730904898,368.1255505672086,8.88,34.66,16.0,0.166,1.35,3,0.149,0.4817,0.6073,0.588,0
RD-GHY-TEZ-01,178.0,1.0,81.47102855202426,5.85,26.5,6.1,0.138,0.66,0,0.2,0.2082,0.8102,0.726,1
RD-SELA-TWG-06,78.0,22.486565978877678,3080.654997937152,44.78,218.64,26.6,0.779,1.47,7,0.31,0.902,0.5454,0.9025,1
RD-GHY-ITA-09,320.0,9.856512241874139,408.0950564978253,55.87,247.83,12.9,0.876,1.31,4,0.371,0.8165,0.7682,0.8161,1
RD-GHY-TEZ-01,178.0,6.833729393259006,33.39007668434476,22.21,79.86,29.8,0.316,0.85,1,0.252,0.409,0.8017,0.7426,1
RD-TEZ-ITA-11,155.0,8.353608712589502,261.9326564641376,200.56,587.32,17.6,1.0,1.31,3,1.0,0.9147,1.0,1.0,1
RD-GHY-ITA-09,320.0,8.593874450832327,316.40663690035626,131.58,463.57,12.8,1.0,1.17,2,0.734,0.9197,0.9876,1.0,1
RD-TEZ-BHK-02,54.0,13.689402698147678,202.3439524783669,190.25,905.09,10.2,1.0,0.09,3,1.0,0.9739,0.982,1.0,1
RD-GHY-ITA-09,320.0,4.240427396245082,290.46452840274196,29.07,101.07,23.0,0.387,1.13,3,0.259,0.4969,0.7743,0.7439,1
RD-TEZ-ITA-11,155.0,4.472716048279478,308.28169891402814,154.28,507.08,28.8,1.0,1.39,2,0.826,0.896,0.931,0.9385,1
RD-TEZ-ITA-11,155.0,6.7585447536927745,399.9143780242019,49.16,226.16,33.4,0.804,1.29,1,0.341,0.6618,0.729,0.714,1
RD-BMD-DRG-04,42.0,15.17403241573854,2086.92504891813,116.57,322.78,33.6,1.0,1.43,6,0.647,0.9529,0.8065,0.9632,1
RD-GHY-SHL-07,98.0,14.230060115984042,1402.631686577989,35.55,137.12,18.2,0.507,3.29,5,0.219,0.6503,0.4941,0.6189,0
RD-BMD-DRG-04,42.0,21.56990816990511,2056.5661542259513,0.95,4.76,5.0,0.066,1.15,4,0.125,0.6391,0.4674,0.626,0
RD-GHY-GTK-12,540.0,22.965300814867593,1579.84307959555,56.53,179.88,11.7,0.9,0.26,9,0.527,0.9935,0.8715,1.0,1
RD-GHY-GTK-12,540.0,19.87341522059383,1663.5636515054646,3.61,11.46,4.9,0.338,0.49,9,0.219,0.8596,0.745,0.8868,1
RD-TEZ-ITA-11,155.0,2.5524031959358124,345.89866881450826,3.37,11.21,25.3,0.087,1.23,2,0.131,0.3408,0.6191,0.5799,0
RD-TEZ-BHK-02,54.0,17.04011877405562,213.4327254807521,3.21,10.76,8.5,0.086,0.69,3,0.184,0.5891,0.7418,0.7311,1
RD-BHK-BMD-03,96.0,24.258651216902138,2368.995283040247,97.15,281.44,34.0,1.0,0.47,8,0.66,0.9984,0.9485,1.0,1
RD-GHY-GTK-12,540.0,17.303876199717507,1637.1555008037556,89.47,334.71,26.0,1.0,0.22,8,0.695,0.9592,0.9937,1.0,1
RD-TEZ-BHK-02,54.0,13.300578169678028,203.377306201434,165.58,630.96,15.5,1.0,0.28,4,1.0,0.9858,1.0,1.0,1
RD-BHK-BMD-03,96.0,24.335133426311906,2453.0804693188657,18.51,69.53,29.1,0.532,0.23,6,0.36,0.9106,0.8297,0.9453,1
RD-GHY-ITA-09,320.0,9.790232945102456,317.31546565018715,132.23,424.26,24.1,1.0,1.14,3,0.739,0.9223,0.9582,0.9751,1
RD-BMD-DRG-04,42.0,15.601581093769916,2140.774466614984,32.32,83.03,7.7,0.327,1.23,5,0.266,0.7384,0.5689,0.7287,1
RD-GHY-SHL-07,98.0,11.731754309306892,1549.8846327300762,22.17,97.18,27.7,0.374,3.13,2,0.159,0.574,0.4351,0.5434,0
RD-TEZ-ITA-11,155.0,3.5174739824270307,171.73947350573295,46.29,221.31,15.6,0.788,1.77,4,0.304,0.681,0.8373,0.8193,1
RD-SELA-TWG-06,78.0,25.388812762835332,3231.133210795908,68.04,285.4,15.2,1.0,1.73,8,0.407,0.9192,0.6951,0.9391,1
RD-TEZ-ITA-11,155.0,7.863721176397025,332.8926191459122,138.86,590.3,4.9,1.0,1.57,1,0.744,0.8849,0.9707,0.976,1
RD-GHY-TEZ-01,178.0,2.7520878865967955,58.96168767257602,50.41,183.54,26.1,0.662,1.01,2,0.368,0.5565,0.8913,0.844,1
RD-GHY-NAG-10,345.0,18.420540093004778,1365.4862184323233,194.19,489.62,10.6,1.0,0.85,9,1.0,0.9571,0.9909,1.0,1
RD-GHY-GTK-12,540.0,21.11324477759641,1621.892513545035,12.36,50.19,25.8,0.467,0.14,9,0.369,0.8811,0.9593,1.0,1
RD-GHY-GTK-12,540.0,25.50198254838009,1640.146624869477,62.69,190.9,29.0,0.936,0.13,7,0.608,0.9676,1.0,1.0,1
RD-SELA-TWG-06,78.0,25.279656699698204,3150.739506068962,0.9,2.27,12.7,0.058,1.89,8,0.088,0.7995,0.3473,0.7832,1
RD-TEZ-BHK-02,54.0,6.090064540337854,277.09871014159285,24.2,97.01,32.8,0.623,0.1,4,0.449,0.7194,1.0,0.9929,1
RD-TEZ-ITA-11,155.0,3.175146703248895,345.2967152910376,22.45,67.44,30.7,0.275,1.71,2,0.195,0.4836,0.6914,0.6599,1
RD-TEZ-BHK-02,54.0,16.012646876514406,237.70559246286737,19.0,70.07,30.7,0.284,0.64,3,0.263,0.6644,0.802,0.7966,1
RD-SHL-SIL-08,215.0,16.951468914447858,1426.039649922502,53.32,184.09,6.9,0.664,0.75,8,0.409,0.9551,0.89,1.0,1
RD-TEZ-ITA-11,155.0,5.525260882675153,315.7781606822234,94.7,436.34,5.5,1.0,1.37,1,0.549,0.8243,0.8771,0.876,1
RD-BHK-BMD-03,96.0,23.168937517174967,2391.9813511166267,8.97,22.85,16.6,0.126,0.79,8,0.197,0.8009,0.5157,0.8007,1
RD-BHK-BMD-03,96.0,26.07526513994365,2541.311023923057,49.28,140.55,18.7,0.768,0.22,8,0.508,0.9647,0.9133,1.0,1
RD-GHY-ITA-09,320.0,9.634776946953767,354.0952706302037,25.56,92.86,25.3,0.36,0.9,4,0.262,0.7048,0.7485,0.7434,1
RD-TEZ-ITA-11,155.0,6.198921237388307,318.92230696245144,139.35,589.22,23.8,1.0,1.44,3,0.754,0.9111,0.9556,0.9648,1
RD-TEZ-ITA-11,155.0,1.0,348.70650254335123,12.13,33.12,16.9,0.16,1.65,2,0.149,0.3432,0.6157,0.577,0
RD-GHY-GTK-12,540.0,23.27244694335067,1615.7685101411225,16.47,64.55,17.5,0.515,0.25,7,0.344,0.9097,0.838,0.9476,1
RD-GHY-TEZ-01,178.0,4.742813481011998,121.05143446657019,37.43,124.58,24.0,0.465,0.85,2,0.322,0.4852,0.9255,0.866,1
RD-GHY-ITA-09,320.0,4.153918400005147,331.8052699695677,172.3,448.13,20.9,1.0,0.95,3,0.942,0.972,0.951,0.9929,1
RD-GHY-TEZ-01,178.0,3.390932576083071,13.102704722287612,107.75,424.87,8.4,1.0,0.89,4,0.646,0.814,0.9676,0.9526,1
RD-GHY-NAG-10,345.0,14.10836538250118,1529.6535556614049,2.17,8.78,21.4,0.079,0.78,6,0.166,0.678,0.5676,0.686,1
RD-GHY-ITA-09,320.0,11.08233949133712,351.15812928200677,10.13,43.59,12.4,0.195,1.35,3,0.155,0.559,0.6563,0.6409,0
RD-DRG-SELA-05,62.0,30.31805642752464,4155.9891293842875,140.78,413.53,31.6,1.0,2.61,7,0.721,0.9302,0.8763,0.9849,1
RD-GHY-GTK-12,540.0,24.617311152129425,1619.4786875665782,18.89,78.64,10.3,0.562,0.05,10,0.452,0.9475,1.0,1.0,1
RD-SELA-TWG-06,78.0,26.90172768669586,3218.9771150676083,133.02,605.56,15.7,1.0,1.54,7,0.719,1.0,0.928,1.0,1
RD-TEZ-ITA-11,155.0,4.923881277701501,294.9915451313048,32.28,133.15,22.9,0.494,1.47,3,0.252,0.579,0.7467,0.7215,1
RD-BHK-BMD-03,96.0,33.60465708779196,2431.795064005753,126.13,602.14,16.8,1.0,0.42,6,0.806,0.9476,0.9441,0.9976,1
RD-BMD-DRG-04,42.0,10.421135338596464,2061.9008348936914,48.15,140.83,11.4,0.519,0.85,6,0.373,0.8264,0.7179,0.8295,1
RD-DRG-SELA-05,62.0,31.958143136453636,4121.153408945472,167.06,650.37,27.6,1.0,2.53,10,0.846,0.9649,0.8965,1.0,1
RD-BHK-BMD-03,96.0,24.770961214798746,2411.063367537015,24.83,70.39,15.6,0.285,0.55,6,0.306,0.8695,0.699,0.8883,1
RD-GHY-NAG-10,345.0,18.21489383032851,1494.4429337402423,3.12,13.29,26.1,0.094,1.17,7,0.134,0.7315,0.4729,0.7256,1
RD-GHY-ITA-09,320.0,6.448928544627244,359.9510556381366,55.9,171.71,8.7,0.622,0.82,2,0.413,0.722,0.8519,0.8443,1
RD-GHY-ITA-09,320.0,12.634704280009094,297.1470680835438,156.3,483.63,33.1,1.0,1.14,3,0.852,0.9393,0.9822,1.0,1
RD-TEZ-ITA-11,155.0,9.029560482237128,385.51911508097197,166.67,503.56,21.7,1.0,1.71,3,0.868,0.9657,0.9728,0.9898,1
RD-TEZ-BHK-02,54.0,11.538141972631935,275.6783075789513,165.2,680.06,4.9,1.0,0.28,4,1.0,0.9725,1.0,1.0,1
RD-GHY-NAG-10,345.0,16.831529688748088,1528.8340173622132,16.64,55.28,18.4,0.234,0.92,6,0.219,0.7228,0.606,0.7321,1
RD-SELA-TWG-06,78.0,25.388803749696507,3193.308532415975,90.27,379.85,9.5,1.0,1.41,8,0.526,1.0,0.7715,1.0,1
RD-TEZ-ITA-11,155.0,9.170488827596142,335.6890186580557,12.16,40.56,4.8,0.185,1.47,2,0.158,0.4416,0.5301,0.5077,0
RD-TEZ-BHK-02,54.0,11.128830611326155,193.110666682942,8.52,27.69,33.0,0.392,0.06,5,0.396,0.6993,0.9696,0.9609,1
RD-TEZ-BHK-02,54.0,10.681010879911124,231.427103467958,82.33,329.78,5.6,1.0,0.13,4,0.7,0.8523,1.0,1.0,1
RD-SELA-TWG-06,78.0,23.270954653889817,3261.134458938134,16.13,62.42,13.1,0.258,1.49,8,0.176,0.8332,0.4859,0.831,1
RD-SELA-TWG-06,78.0,28.811849892085853,3129.7673541359977,23.64,98.69,10.6,0.379,1.79,9,0.198,0.8841,0.4367,0.8714,1
RD-DRG-SELA-05,62.0,31.433720701583084,4195.629157634428,9.64,42.77,7.7,0.193,2.62,9,0.109,0.8039,0.3686,0.7998,1
RD-BHK-BMD-03,96.0,26.19819497453144,2440.1715482891655,13.05,59.82,17.9,0.499,0.48,8,0.266,0.8785,0.7371,0.9018,1
RD-SELA-TWG-06,78.0,26.406126664863454,3192.5018988551865,28.29,137.09,33.3,0.507,1.94,10,0.214,0.8981,0.4428,0.8851,1
RD-GHY-SHL-07,98.0,16.435445924191512,1557.6888090110347,138.97,513.61,21.0,1.0,3.23,4,0.702,0.9584,0.9083,0.9632,1
RD-SELA-TWG-06,78.0,27.84597791142937,3099.1984890242866,127.25,494.89,7.6,1.0,1.39,9,0.7,0.9872,0.9178,1.0,1
RD-BMD-DRG-04,42.0,10.485720841242198,2170.210808083757,34.51,92.3,8.0,0.358,1.24,6,0.276,0.7823,0.6313,0.7771,1
RD-TEZ-ITA-11,155.0,2.8758627344354277,186.49500104833191,12.76,40.42,28.4,0.185,1.72,2,0.15,0.3594,0.6611,0.6195,0
RD-SELA-TWG-06,78.0,22.897778362893117,3188.8276362030315,232.47,976.94,32.5,1.0,1.67,7,1.0,0.9969,0.931,1.0,1
RD-GHY-GTK-12,540.0,21.946384596817243,1606.948844675587,86.29,313.09,31.0,1.0,0.05,8,0.766,0.9112,1.0,1.0,1
RD-SHL-SIL-08,215.0,19.69536492657209,1482.1769099704504,52.08,147.03,17.1,0.54,0.53,7,0.438,0.8995,0.9087,0.96,1
RD-SELA-TWG-06,78.0,24.781515611464517,3272.4706884498432,4.12,16.38,25.9,0.105,1.76,6,0.108,0.7945,0.3935,0.7842,1
RD-SHL-SIL-08,215.0,21.992596452063474,1324.6892564546745,14.13,53.55,33.0,0.478,0.3,6,0.315,0.8649,0.866,0.9134,1
RD-BHK-BMD-03,96.0,26.32551791049075,2442.674086049423,5.04,16.65,15.8,0.106,0.52,7,0.219,0.8248,0.6106,0.8347,1
RD-TEZ-BHK-02,54.0,11.232690644127047,251.8140046976525,260.27,740.78,16.7,1.0,0.08,4,1.0,0.9729,1.0,1.0,1
RD-BHK-BMD-03,96.0,24.98045981171053,2479.8830500638996,14.87,52.27,7.6,0.224,0.69,7,0.237,0.8846,0.6322,0.8938,1
RD-BMD-DRG-04,42.0,15.473714654455907,2079.081486196515,13.11,33.62,10.4,0.162,1.35,4,0.169,0.6469,0.4457,0.6311,0
RD-TEZ-ITA-11,155.0,10.06286459875329,328.95104571147596,179.97,467.59,32.4,1.0,1.35,2,0.948,0.9805,0.9872,1.0,1
RD-TEZ-BHK-02,54.0,16.012527058576797,291.92975578407874,150.23,647.6,12.4,1.0,0.36,3,0.934,0.9693,0.999,1.0,1
RD-GHY-ITA-09,320.0,6.079233742570652,377.96355013737445,107.68,394.6,32.8,1.0,1.28,2,0.615,0.8792,0.9361,0.9471,1
RD-GHY-NAG-10,345.0,21.811398582259407,1448.4624016244866,13.09,58.7,18.7,0.246,0.9,7,0.204,0.7627,0.6103,0.7701,1
RD-GHY-NAG-10,345.0,18.207708358886624,1499.0490345205562,189.81,542.86,25.7,1.0,0.78,8,1.0,1.0,0.982,1.0,1
RD-GHY-TEZ-01,178.0,2.4109819567525457,56.9882391598401,33.61,144.65,14.1,0.782,0.44,2,0.369,0.5723,0.9471,0.8984,1
RD-GHY-ITA-09,320.0,6.472364906943065,288.2511418148942,39.09,98.9,5.8,0.38,1.41,2,0.287,0.6334,0.7569,0.7433,1
RD-GHY-ITA-09,320.0,5.269261067811578,363.43893209917456,33.78,145.75,12.5,0.536,1.01,2,0.29,0.6199,0.7474,0.7328,1
RD-BHK-BMD-03,96.0,24.42017162823053,2456.5452995077685,64.81,223.26,28.9,0.794,0.83,6,0.453,0.9705,0.8351,1.0,1
RD-BMD-DRG-04,42.0,15.53378077208247,2117.8436656658946,20.36,63.13,16.9,0.26,1.16,6,0.216,0.7235,0.525,0.7099,1
